image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
00000358.jpg,Goddess,0.506074,0.3716685,0.51569766,0.3578793,0.49571195,0.35776424,0.53010243,0.3705101,0.4827443,0.3699733,0.55784047,0.44527152,0.4532084,0.4400177,0.61257726,0.46904984,0.39898473,0.4633911,0.65282124,0.3755836,0.34059578,0.39158908,0.5471756,0.62218386,0.46661973,0.61908555,0.62069297,0.71074706,0.3860119,0.7151,0.64455956,0.8588236,0.37470716,0.8556088
00000369.jpg,Goddess,0.48330617,0.31718192,0.5082961,0.2978474,0.45644403,0.2986722,0.5448848,0.31417498,0.4219376,0.31420615,0.6448117,0.42523423,0.3177057,0.41152018,0.7994298,0.42489433,0.17683941,0.4130005,0.82717454,0.3028364,0.14331621,0.30842265,0.59094745,0.6724013,0.35186213,0.664873,0.7733825,0.7256383,0.17604497,0.7149374,0.77171135,0.9287869,0.19260833,0.90540093
00000105.jpg,Goddess,0.49553385,0.18854244,0.5097731,0.1712712,0.48571682,0.16957228,0.5316713,0.19998664,0.47177172,0.19416223,0.5721363,0.3063945,0.42773017,0.29573718,0.59999025,0.414048,0.39122835,0.4021886,0.52587676,0.39864066,0.46931583,0.39818308,0.5665053,0.5318488,0.44961256,0.52812827,0.6537797,0.6323153,0.35205942,0.6355928,0.691316,0.8448509,0.30689645,0.845647
00000183.jpg,Goddess,0.48740253,0.23834851,0.5005951,0.21659215,0.4711091,0.21785244,0.5189402,0.2297926,0.44886166,0.23240726,0.5625521,0.3348657,0.4035656,0.33710015,0.6469574,0.39212945,0.33712703,0.42578948,0.7141316,0.31185183,0.24657318,0.37281224,0.53788537,0.60460895,0.41788355,0.6023275,0.6343147,0.71675277,0.3194594,0.719871,0.63990086,0.9251276,0.298343,0.9245888
00000188.jpg,Goddess,0.5112184,0.2266624,0.5213467,0.20518965,0.49748912,0.20768306,0.537705,0.2199116,0.4809483,0.22604093,0.5787412,0.3258409,0.4457015,0.32507217,0.65420485,0.29367718,0.37158737,0.30142805,0.6683551,0.17158948,0.3364367,0.19316247,0.57021314,0.5943245,0.4697376,0.592928,0.6565505,0.6957404,0.3807692,0.7055279,0.6867355,0.9136506,0.35735768,0.9124377
00000049.jpg,Goddess,0.46682835,0.1390173,0.49348614,0.117492914,0.4608745,0.11515627,0.54283077,0.15227957,0.45864654,0.14058647,0.58187014,0.28923902,0.42920604,0.27342048,0.63917726,0.44323772,0.37934035,0.42181796,0.78010786,0.4694959,0.24567614,0.4434086,0.5713959,0.558647,0.42021567,0.54882336,0.76500106,0.66437215,0.20934078,0.64117706,0.90376437,0.89137,0.13344124,0.8692955
00000381.jpg,Goddess,0.4697496,0.25701198,0.49957517,0.23496787,0.44559276,0.23171958,0.51247275,0.24371196,0.3939186,0.2385038,0.47525832,0.31409836,0.34760886,0.31578773,0.45388547,0.37632045,0.21969607,0.3655501,0.5230162,0.31564724,0.19934934,0.28650427,0.4639379,0.5152259,0.37891868,0.5270077,0.60427177,0.61024106,0.53286135,0.6157154,0.61704046,0.8221874,0.542339,0.84886855
00000381.jpg,Goddess,0.46906883,0.25307828,0.5016185,0.23268601,0.43720078,0.23020178,0.53175527,0.24407382,0.3865901,0.23948273,0.4771851,0.3291074,0.3507937,0.31814608,0.40546888,0.395093,0.20880815,0.38402385,0.4235338,0.3082314,0.17293696,0.2682639,0.39168885,0.4869016,0.30155918,0.47683677,0.34657255,0.4792169,0.2299149,0.46488476,0.3426683,0.4430774,0.13730668,0.4142749
00000381.jpg,Goddess,0.46794325,0.25415015,0.50020564,0.23396207,0.43688798,0.23011737,0.52369416,0.24725676,0.38259605,0.23835702,0.47532883,0.32167467,0.34424087,0.31031123,0.36463597,0.40678236,0.2008743,0.39358738,0.38213736,0.2919151,0.1654314,0.27549702,0.39337087,0.5357888,0.30542418,0.52194935,0.17728595,0.6316029,0.16844392,0.61351854,0.1698203,0.83836734,0.15595907,0.81171954
00000250.jpg,Goddess,0.49429196,0.30564472,0.50631475,0.28833318,0.4832446,0.2874193,0.5174562,0.3047707,0.46248716,0.29818183,0.5340547,0.38266158,0.4332282,0.36884347,0.5137879,0.3020664,0.45339817,0.30504125,0.49214068,0.1496537,0.47911867,0.16886286,0.55402434,0.65444857,0.447802,0.6534084,0.6925787,0.68113095,0.32801786,0.69278413,0.7143219,0.91796476,0.3025237,0.9292381
00000235.jpg,Goddess,0.49429196,0.30564472,0.50631475,0.28833318,0.4832446,0.2874193,0.5174562,0.3047707,0.46248716,0.29818183,0.5340547,0.38266158,0.4332282,0.36884347,0.5137879,0.3020664,0.45339817,0.30504125,0.49214068,0.1496537,0.47911867,0.16886286,0.55402434,0.65444857,0.447802,0.6534084,0.6925787,0.68113095,0.32801786,0.69278413,0.7143219,0.91796476,0.3025237,0.9292381
00000363.jpg,Goddess,0.35272348,0.24442595,0.36803946,0.20502539,0.3341277,0.21293333,0.40592247,0.18513656,0.31653285,0.20837414,0.4655675,0.25683197,0.3203071,0.31584603,0.51309913,0.353885,0.3125506,0.49236,0.55693066,0.5138145,0.2694747,0.55950457,0.49658507,0.489693,0.38265213,0.50727403,0.5731827,0.6084226,0.26484895,0.60384494,0.5862702,0.91480446,0.2508192,0.8873879
00000039.jpg,Goddess,0.50326526,0.4098176,0.51266897,0.39424506,0.49317497,0.3944257,0.5296705,0.40454504,0.48155728,0.40518752,0.5627739,0.47921115,0.45081633,0.47374004,0.6279618,0.47079077,0.38761905,0.46525303,0.64005774,0.37958297,0.38049868,0.3616925,0.5507983,0.67761433,0.4663693,0.6747813,0.62232876,0.7447468,0.3893035,0.7471835,0.654603,0.9256403,0.3672792,0.91901463
00000125.jpg,Goddess,0.5317806,0.132805,0.540306,0.106255196,0.5126196,0.109257296,0.54019606,0.123367704,0.46206617,0.12414604,0.56612706,0.25627598,0.38973728,0.24828102,0.6719474,0.3015216,0.32153672,0.28320318,0.7413369,0.1795703,0.23417766,0.1561451,0.5381723,0.5590635,0.40430492,0.5607411,0.67373717,0.6095814,0.2952622,0.6432848,0.6632798,0.8777966,0.25903443,0.8959728
00000073.jpg,Goddess,0.50887513,0.2455111,0.52034545,0.22022086,0.4944088,0.22266506,0.5385421,0.23195446,0.47469592,0.23529927,0.5732373,0.3412039,0.43645197,0.33312383,0.66776454,0.3626949,0.34460878,0.36585104,0.7396454,0.2744772,0.2736928,0.28662914,0.5702273,0.6117311,0.45649266,0.6106327,0.70892614,0.6067442,0.33200645,0.6121852,0.7778597,0.84373987,0.25587457,0.83788514
00000150.jpg,Goddess,0.51495934,0.19692568,0.5288194,0.1828159,0.4991354,0.18285653,0.5486192,0.20174137,0.47946617,0.20146823,0.59023994,0.29397163,0.4346557,0.2842536,0.70249504,0.3007657,0.32279223,0.27775306,0.7379183,0.1965786,0.29399967,0.17243767,0.5628889,0.5126832,0.44947776,0.5091733,0.6411521,0.6509848,0.36870643,0.654533,0.7017708,0.81949717,0.31771478,0.8176596
00000137.jpg,Goddess,0.5072612,0.19499193,0.5288493,0.16845189,0.4848135,0.16977158,0.559211,0.19306585,0.45403072,0.19240074,0.6337437,0.33638194,0.36777687,0.31256735,0.81318367,0.3363001,0.18657099,0.31128728,0.8824579,0.19584265,0.10192852,0.20413871,0.5992098,0.64286774,0.394211,0.63440144,0.8058655,0.5827501,0.21673909,0.5749338,0.8865376,0.9048605,0.14207827,0.8815684
00000266.jpg,Goddess,0.518081,0.062013295,0.53225875,0.03436336,0.50604534,0.03223282,0.55046475,0.059682775,0.48714796,0.051665615,0.5973525,0.20259659,0.4225952,0.19075005,0.62454486,0.37775397,0.39178774,0.38857847,0.5524453,0.32488957,0.4871691,0.3464608,0.58625764,0.524786,0.44477734,0.5211853,0.7035752,0.6163032,0.32371718,0.6208366,0.73153895,0.900972,0.29865927,0.90578544
00000384.jpg,Goddess,0.51766396,0.35526887,0.5290064,0.33688173,0.5010773,0.33982673,0.5505425,0.34870967,0.48246855,0.35390982,0.598423,0.43508157,0.4411788,0.42769587,0.63389164,0.4430771,0.36359778,0.44069055,0.65187705,0.41232243,0.3140382,0.41880798,0.59097177,0.62527883,0.46305087,0.6222864,0.7176844,0.65835446,0.33896926,0.6571534,0.73019,0.849199,0.30699593,0.84135073
00000298.jpg,Goddess,0.51578605,0.46527642,0.5314286,0.45259267,0.4967386,0.4542225,0.5560993,0.46554995,0.47251338,0.46881208,0.6082722,0.53216773,0.42252937,0.53016007,0.73513854,0.518111,0.30104315,0.524402,0.76047254,0.45412263,0.26373369,0.4593526,0.5901797,0.68627703,0.4455092,0.6844791,0.736844,0.7412198,0.3067574,0.74164754,0.8197154,0.88560677,0.22245653,0.8787526
00000425.jpg,Warrior2,0.6274878,0.26081547,0.6154369,0.24708593,0.61600196,0.24384132,0.5698676,0.2573328,0.5907256,0.25897712,0.5160097,0.3368568,0.6283111,0.34196332,0.4253199,0.36720026,0.7354024,0.36333284,0.3408558,0.35921088,0.8140963,0.35216707,0.5332838,0.6049482,0.615352,0.6059991,0.46748537,0.74146247,0.7154478,0.7182564,0.35150895,0.9040584,0.73995465,0.88789696
00000012.jpg,Warrior2,0.4478017,0.28834602,0.46224302,0.27348742,0.44930032,0.2693163,0.5069524,0.2862294,0.4589874,0.27430314,0.5642817,0.37482855,0.433038,0.35348096,0.67122316,0.37880045,0.3493709,0.35993335,0.77265835,0.37420696,0.24662593,0.3421518,0.54484004,0.6196909,0.434041,0.6037337,0.6577779,0.7074634,0.31251952,0.6613448,0.78161377,0.87410235,0.29276568,0.83355373
00000267.jpg,Warrior2,0.460203,0.21692225,0.47105318,0.1975569,0.45845327,0.19467972,0.50622034,0.20618297,0.46869692,0.19824456,0.5663899,0.31033206,0.44193143,0.29781947,0.66323155,0.30129483,0.3380747,0.31400505,0.7581253,0.29598403,0.24670649,0.3013669,0.5619941,0.59340894,0.4579652,0.581992,0.6610264,0.7510923,0.3367224,0.7070493,0.77111703,0.93985397,0.30232316,0.9007406
00000080.jpg,Warrior2,0.5824804,0.17445295,0.5806139,0.14965482,0.5671019,0.1569843,0.57389426,0.16134462,0.5181495,0.1729347,0.6141747,0.2853132,0.44433546,0.27890435,0.7465706,0.2979365,0.29529566,0.2960199,0.875239,0.30619913,0.15525965,0.29304954,0.6065102,0.6107686,0.47023317,0.6134022,0.7654864,0.68904144,0.33750573,0.7056335,0.7922141,0.91493595,0.19950764,0.8872687
00000315.jpg,Warrior2,0.5621885,0.18363309,0.5632554,0.16338515,0.5512925,0.16474469,0.5541266,0.17401987,0.5182303,0.17497097,0.5684781,0.2820107,0.47545013,0.2760627,0.6571623,0.26285952,0.39780775,0.27970612,0.7425234,0.24862331,0.3147952,0.27862662,0.56610864,0.55948746,0.49400005,0.5624462,0.6563066,0.6742419,0.43287843,0.69824725,0.671162,0.8710064,0.3480428,0.8927883
00000017.jpg,Warrior2,0.45446616,0.20163846,0.4663747,0.18207312,0.45412534,0.18094076,0.5082846,0.19090496,0.46462783,0.18633707,0.57819694,0.30405807,0.4325816,0.28958762,0.68546337,0.2984624,0.3284047,0.30069542,0.7946746,0.30203047,0.2089118,0.29029593,0.5654246,0.583128,0.44447488,0.5688883,0.69604015,0.6901389,0.30510175,0.6377069,0.81067806,0.8906335,0.28242695,0.834735
00000009.jpg,Warrior2,0.44886965,0.21746011,0.4618372,0.1956255,0.43274257,0.19769716,0.481322,0.20887929,0.41029736,0.21061203,0.5140119,0.3145811,0.38063762,0.30316216,0.6308846,0.3082004,0.28428072,0.3136663,0.7463782,0.30417767,0.16746868,0.29100436,0.5043372,0.5723471,0.39356664,0.5632171,0.6217354,0.69743896,0.25340068,0.66334045,0.75465876,0.9010488,0.22189514,0.8516159
00000082.jpg,Warrior2,0.45568165,0.11834361,0.46680203,0.09557692,0.45549527,0.09860179,0.5121912,0.103190996,0.4698692,0.1085076,0.5992483,0.23259287,0.44297457,0.23176527,0.70856464,0.24814013,0.3454514,0.26302758,0.81274796,0.24692284,0.23004067,0.25943986,0.59230864,0.5555686,0.46801695,0.5465972,0.6995796,0.6770325,0.33701035,0.63894886,0.7912669,0.89193064,0.32443044,0.85492426
00000166.jpg,Warrior2,0.44721627,0.14588937,0.4592247,0.12321167,0.43634725,0.12157885,0.4754707,0.14880922,0.42164946,0.14187852,0.50164366,0.28828397,0.3864693,0.2701171,0.5499957,0.42794758,0.34922352,0.43090558,0.48358554,0.42012787,0.41538996,0.4320025,0.4985463,0.5881999,0.39903793,0.5767324,0.59498227,0.6966262,0.28425708,0.6655591,0.7117103,0.91404283,0.26024342,0.8822782
00000395.jpg,Warrior2,0.4431685,0.1449652,0.44716197,0.124790125,0.4489959,0.13262278,0.45960617,0.13504966,0.500956,0.14159702,0.43084678,0.22767569,0.5674201,0.22897011,0.31256482,0.24580835,0.6618694,0.23023418,0.17931812,0.23128077,0.7824111,0.20399506,0.4359704,0.5186263,0.5488868,0.5180308,0.29645997,0.6291922,0.6541258,0.6545871,0.22750819,0.7934271,0.7925611,0.80698216
00000227.jpg,Warrior2,0.46937013,0.25574383,0.47971877,0.23555773,0.4689722,0.23623279,0.5173737,0.24154457,0.47722024,0.24140334,0.5717478,0.3532867,0.45392022,0.3407209,0.6624734,0.34100538,0.36945152,0.33274928,0.74508965,0.3315745,0.2875418,0.32792702,0.5601928,0.612621,0.46501487,0.60356575,0.66837275,0.6892281,0.3754924,0.6593809,0.77073616,0.8835317,0.35955143,0.8418048
00000247.jpg,Warrior2,0.48858666,0.216883,0.4986226,0.1915852,0.48618275,0.19701219,0.5459914,0.19917688,0.4960823,0.2120205,0.615928,0.3061239,0.47765785,0.32322082,0.73847425,0.31809324,0.36523587,0.33942565,0.8508054,0.31246412,0.23748073,0.36235636,0.602969,0.60156256,0.48474264,0.61095625,0.7397965,0.5989004,0.33912766,0.6675107,0.8028141,0.8184195,0.21269217,0.89445335
00000050.jpg,Warrior2,0.46239504,0.1327568,0.4734649,0.112585194,0.46297225,0.10866165,0.5091126,0.12803169,0.47129846,0.11830349,0.5598854,0.25438678,0.44003853,0.23381819,0.6519078,0.2553667,0.35446754,0.24830763,0.73793614,0.24078113,0.25679308,0.24451055,0.5288703,0.5965775,0.43169212,0.5785029,0.62653774,0.7150862,0.32340956,0.66759235,0.72547495,0.9423245,0.31057093,0.90129906
00000387.jpg,Warrior2,0.42740002,0.43275255,0.43558425,0.416735,0.43018925,0.4187794,0.4800829,0.42303133,0.45076916,0.42647734,0.5432082,0.49323463,0.43022528,0.49731007,0.67788863,0.48351747,0.2999195,0.52539396,0.80283606,0.47343522,0.20122132,0.53310025,0.54056364,0.7043468,0.4386507,0.70348036,0.6753806,0.8045098,0.3056735,0.79026014,0.8849953,0.95405835,0.26181623,0.94701636
00000048.jpg,Warrior2,0.45830065,0.28314802,0.47281238,0.2723686,0.4604626,0.26767227,0.5129245,0.28866312,0.46933863,0.27527592,0.56702125,0.36778864,0.42343926,0.34502634,0.6854207,0.3630547,0.3073382,0.35226345,0.8216556,0.3552076,0.1889026,0.352473,0.5366895,0.5729685,0.4193268,0.56010777,0.65967125,0.63694954,0.29808918,0.6018827,0.79225034,0.76833606,0.2829734,0.7432947
00000047.jpg,Warrior2,0.43207568,0.21065752,0.45682707,0.19655152,0.42957357,0.19240828,0.5148653,0.22298285,0.42579263,0.2103183,0.5695746,0.31389838,0.38568926,0.29816037,0.73797387,0.29640198,0.23682037,0.29252467,0.83501416,0.29272792,0.12001131,0.32556784,0.5438573,0.59244806,0.39715856,0.5802081,0.6545121,0.7165636,0.24833041,0.6827532,0.8597069,0.89255816,0.2223206,0.8627014
00000086.jpg,Warrior2,0.5354746,0.22539876,0.5303955,0.20430373,0.52468395,0.20882529,0.5185533,0.21690926,0.4730171,0.22220853,0.55083466,0.3080429,0.39508432,0.30402288,0.6736357,0.2813567,0.2530469,0.30262226,0.7941658,0.25296935,0.14174093,0.2773574,0.5507943,0.58089054,0.42507833,0.58550876,0.70561796,0.6613144,0.30902845,0.67337066,0.7230897,0.87791926,0.19166446,0.8452091
00000291.jpg,Warrior2,0.43240973,0.11010568,0.4429462,0.095002584,0.44382933,0.09536235,0.48969617,0.114943,0.49191737,0.10719282,0.490047,0.21363193,0.58134,0.2150345,0.36591244,0.22237054,0.619921,0.24163513,0.25244674,0.2549845,0.60837674,0.24917509,0.54829115,0.5256121,0.5723535,0.5057798,0.38030735,0.6097185,0.30474865,0.56931514,0.5196218,0.84609103,0.29779258,0.8184898
00000219.jpg,Warrior2,0.44662136,0.20340814,0.45834324,0.18870325,0.4475977,0.18535249,0.49794608,0.19988216,0.46098697,0.18988128,0.563298,0.28990576,0.43099305,0.27170753,0.67156965,0.31451187,0.32791004,0.28242505,0.79518586,0.3305788,0.22254387,0.26463535,0.56313044,0.5111019,0.4547555,0.50248593,0.6698031,0.6241868,0.34397602,0.5954147,0.7879553,0.7759558,0.33401614,0.75755984
00000192.jpg,Warrior2,0.5489293,0.13500331,0.55577654,0.117100954,0.531843,0.116589576,0.5541887,0.1329643,0.48155093,0.12932676,0.5696618,0.23580128,0.43561754,0.22648841,0.66737616,0.25502324,0.391904,0.23828743,0.7546254,0.23060383,0.31591308,0.22133246,0.5483752,0.4974097,0.44169024,0.49799144,0.67016816,0.60410386,0.37900057,0.6243917,0.6565336,0.7911051,0.29368928,0.79825646
00000170.jpg,Warrior2,0.44404343,0.34616324,0.45477465,0.33430752,0.44689813,0.33200133,0.4905974,0.34620178,0.45796573,0.33874145,0.5412797,0.4284418,0.43603456,0.41414806,0.6228112,0.4276534,0.37685078,0.41835225,0.7007971,0.42224458,0.3087072,0.4050313,0.5299189,0.61208683,0.44331947,0.6014148,0.61429673,0.6650225,0.34864748,0.6330728,0.7090239,0.78593725,0.34698287,0.7570177
00000011.jpg,Warrior2,0.5927911,0.28059176,0.5782708,0.26769724,0.5831419,0.2640058,0.52224237,0.26910692,0.5568901,0.2640693,0.4657832,0.34364077,0.6033329,0.3403475,0.35877848,0.33048084,0.73582745,0.3456598,0.23457035,0.3199378,0.84151477,0.34357712,0.49385408,0.5896893,0.60404795,0.5812465,0.39545754,0.75473696,0.74229914,0.6963705,0.22323158,0.91134536,0.78538567,0.8484304
00000149.jpg,Warrior2,0.37890798,0.396782,0.38939732,0.383811,0.3754653,0.38448945,0.4322224,0.3869404,0.39041343,0.3879817,0.5269104,0.4474315,0.36766475,0.44699764,0.6779413,0.4580556,0.27494463,0.47705182,0.80690753,0.44376642,0.1342777,0.46143925,0.5383777,0.6230636,0.40336326,0.61752355,0.6849411,0.73153746,0.2492866,0.7018585,0.832605,0.84963626,0.24030988,0.8268961
00000094.jpg,Warrior2,0.447462,0.17100614,0.46059856,0.1510778,0.44662166,0.14807072,0.5017713,0.16770963,0.45495147,0.15775102,0.55320036,0.2838442,0.4295928,0.26139984,0.66386044,0.26681918,0.32426953,0.24691327,0.77883637,0.2466953,0.20875356,0.2009777,0.5364858,0.5831543,0.43021947,0.5665797,0.66002536,0.70377594,0.30275002,0.6519406,0.79296625,0.91262114,0.26754397,0.8566075
00000132.jpg,Warrior2,0.47674465,0.165018,0.4885134,0.14294584,0.4739399,0.13986368,0.5238025,0.15334983,0.47693786,0.14492345,0.5645773,0.26870936,0.45257044,0.24486871,0.64511037,0.26836342,0.3710348,0.24996482,0.7230009,0.24259752,0.28152937,0.23071663,0.53633815,0.5677918,0.4449099,0.5498126,0.63095176,0.6930447,0.34534168,0.65199363,0.7229363,0.92316467,0.32251987,0.8754667
00000143.jpg,Warrior2,0.27041677,0.15526146,0.2697329,0.13208134,0.25787187,0.13442595,0.26573175,0.15063292,0.22265856,0.15554121,0.29194614,0.26968008,0.16848633,0.2613285,0.37463188,0.25144592,0.09236914,0.25878713,0.45895714,0.23606579,0.018794369,0.26347458,0.27504775,0.59376943,0.17887458,0.5978705,0.39004865,0.6885074,0.10252901,0.72290885,0.38556972,0.9451599,0.027798796,0.95720136
00000005.jpg,Warrior2,0.5715434,0.13802475,0.56868255,0.115101516,0.5571454,0.11831507,0.5603795,0.13044746,0.51249397,0.13604179,0.583768,0.2519541,0.4506235,0.24480785,0.6937882,0.23474894,0.33994493,0.25106612,0.8005611,0.23089972,0.22510573,0.24501063,0.5634134,0.5849739,0.45671862,0.58737504,0.7048634,0.6789453,0.36969256,0.69626063,0.73001134,0.9214851,0.26003635,0.9121421
00000200.jpg,Warrior2,0.5191123,0.3041124,0.53177404,0.30546504,0.5209759,0.28976417,0.5426868,0.35685638,0.5166232,0.31336588,0.54412544,0.47653884,0.4673368,0.3476671,0.55745554,0.6063723,0.4603239,0.23873231,0.58886653,0.7206517,0.4834004,0.1282624,0.48268533,0.6733403,0.39863515,0.6203355,0.6023928,0.7432206,0.28837618,0.6946677,0.6908013,0.9190176,0.27508524,0.87254196
00000221.jpg,Warrior2,0.5173305,0.3537358,0.5249329,0.33206493,0.49850154,0.33900025,0.52145565,0.3409754,0.44501847,0.35157293,0.55044425,0.42619783,0.37377515,0.4311412,0.7183477,0.416411,0.2174029,0.43002805,0.8325632,0.41477793,0.08580628,0.43303984,0.5307388,0.64251846,0.3929122,0.64766854,0.6777867,0.69414884,0.25327778,0.731814,0.71088344,0.8538195,0.08585071,0.86058044
00000089.jpg,Warrior2,0.47849578,0.15010151,0.49064484,0.13105503,0.4757576,0.12648097,0.52582514,0.1477082,0.4809587,0.13540018,0.5736346,0.26638466,0.44586056,0.23863123,0.6647199,0.26293588,0.35602832,0.2356222,0.76125914,0.25083724,0.26787508,0.22033471,0.5398818,0.56198305,0.43765956,0.545358,0.627881,0.7023391,0.3365549,0.6674044,0.7248728,0.9141179,0.33508557,0.8766784
00000335.jpg,Warrior2,0.52294844,0.36955947,0.526517,0.35634938,0.52963024,0.36259282,0.5379473,0.3698538,0.5681461,0.37600693,0.51050156,0.42800483,0.610237,0.43895814,0.4299983,0.43232825,0.684705,0.44012925,0.3433608,0.41356623,0.77962995,0.42002758,0.5087363,0.6263348,0.5881492,0.6339018,0.42071325,0.707789,0.6629685,0.750617,0.39439675,0.8556296,0.7668901,0.8859771
00000312.jpg,Warrior2,0.46845064,0.34569705,0.48509118,0.33435124,0.46519017,0.33423913,0.53218216,0.34790564,0.4721259,0.34547576,0.59949857,0.4178484,0.4367715,0.4067611,0.71016604,0.43122607,0.30021486,0.4005478,0.811097,0.41854018,0.16794431,0.36131293,0.58387405,0.5882227,0.451566,0.5799864,0.69332355,0.6936924,0.2970063,0.67032737,0.8309515,0.8483637,0.27299967,0.8203938
00000090.jpg,Warrior2,0.41808826,0.1351073,0.43126044,0.116639614,0.4208432,0.11329441,0.47525722,0.13689487,0.43519944,0.12649211,0.53624076,0.25472564,0.39928055,0.2354025,0.6693589,0.28273678,0.26454037,0.27255806,0.7870676,0.275158,0.13597956,0.29725295,0.51749384,0.568432,0.4027039,0.55552155,0.6497615,0.6608218,0.26692405,0.6278064,0.8088664,0.8551599,0.22182997,0.8392293
00000153.jpg,Warrior2,0.44404343,0.34616324,0.45477465,0.33430752,0.44689813,0.33200133,0.4905974,0.34620178,0.45796573,0.33874145,0.5412797,0.4284418,0.43603456,0.41414806,0.6228112,0.4276534,0.37685078,0.41835225,0.7007971,0.42224458,0.3087072,0.4050313,0.5299189,0.61208683,0.44331947,0.6014148,0.61429673,0.6650225,0.34864748,0.6330728,0.7090239,0.78593725,0.34698287,0.7570177
00000334.jpg,Warrior2,0.49345142,0.17403144,0.5075058,0.15876757,0.4924295,0.15524854,0.54621255,0.1752225,0.49716288,0.16505598,0.59480095,0.2703941,0.4687079,0.2546927,0.6957151,0.28383332,0.35510603,0.24649349,0.7846219,0.28915587,0.26148647,0.22613092,0.5880442,0.5281751,0.48464647,0.52194333,0.68898946,0.64163446,0.3773083,0.63292944,0.80158126,0.81612873,0.32879284,0.8149157
00000171.jpg,Warrior2,0.5395235,0.42780405,0.5397561,0.4101354,0.5309366,0.41920513,0.5342001,0.41560826,0.5098881,0.43346944,0.5470814,0.49094933,0.48083854,0.5012044,0.61027586,0.4817322,0.41148114,0.5034195,0.6629447,0.45116255,0.3461691,0.5210974,0.5485293,0.6849897,0.49441662,0.695528,0.6251785,0.7309288,0.42873836,0.7880815,0.64654887,0.8619852,0.35061455,0.8971519
00000207.jpg,Warrior2,0.43766195,0.28330162,0.44302636,0.26748452,0.4391044,0.26895323,0.47295538,0.27127776,0.45378295,0.27479962,0.5305672,0.34831342,0.4317461,0.35104144,0.6237747,0.33161727,0.35339054,0.34839788,0.7029245,0.34466186,0.27539903,0.34772947,0.53192866,0.58028185,0.45028242,0.58010614,0.6210113,0.71645904,0.35943565,0.70755017,0.7453226,0.8706317,0.37297136,0.863991
00000022.jpg,Warrior2,0.57786846,0.31773224,0.5651932,0.30538616,0.56282955,0.3025713,0.51166314,0.31014863,0.52229136,0.30854085,0.44014838,0.38801107,0.5741646,0.3872596,0.3341178,0.39159185,0.7194469,0.38967004,0.18069129,0.395302,0.8211374,0.3791668,0.4466227,0.6299929,0.5524775,0.62580997,0.32845965,0.69496614,0.69883615,0.67143136,0.17704105,0.839564,0.7351577,0.816034
00000041.jpg,Warrior2,0.48659962,0.24950759,0.5094867,0.23829265,0.48415822,0.23724003,0.56501734,0.25832254,0.4873798,0.25390142,0.6388805,0.3417886,0.4333876,0.3324043,0.7765027,0.34378034,0.29428354,0.32660994,0.9053162,0.33126277,0.15084763,0.307868,0.59620714,0.5372345,0.4404305,0.5301484,0.6944733,0.6423949,0.27985933,0.6285914,0.8466379,0.78067434,0.30473924,0.76946735
00000042.jpg,Warrior2,0.52911323,0.13137294,0.52643776,0.11347921,0.5197858,0.11585369,0.51811224,0.1297792,0.4895348,0.13452947,0.544895,0.22816767,0.43895024,0.22528854,0.63369846,0.24120209,0.36344296,0.25274625,0.7136709,0.22943436,0.278755,0.2681147,0.5339023,0.5117218,0.45233935,0.5161896,0.63243645,0.62684184,0.38122478,0.6579044,0.64197993,0.83408374,0.30608317,0.85936993
00000199.jpg,Warrior2,0.54814845,0.35200852,0.55886614,0.3379965,0.5454957,0.33580518,0.59213203,0.34422112,0.54746693,0.34060982,0.6308648,0.42165047,0.53355694,0.42231914,0.688573,0.42862505,0.48193207,0.4239964,0.74571073,0.425984,0.4050981,0.41149724,0.6162302,0.6310223,0.5421346,0.62835836,0.66007775,0.7134314,0.45564646,0.7187125,0.71482337,0.8543513,0.46441945,0.8713833
00000107.jpg,Warrior2,0.46239504,0.1327568,0.4734649,0.112585194,0.46297225,0.10866165,0.5091126,0.12803169,0.47129846,0.11830349,0.5598854,0.25438678,0.44003853,0.23381819,0.6519078,0.2553667,0.35446754,0.24830763,0.73793614,0.24078113,0.25679308,0.24451055,0.5288703,0.5965775,0.43169212,0.5785029,0.62653774,0.7150862,0.32340956,0.66759235,0.72547495,0.9423245,0.31057093,0.90129906
00000437.jpg,Warrior2,0.44015354,0.17676969,0.45262355,0.15886575,0.44093427,0.15576813,0.49582738,0.17345329,0.45315114,0.16478746,0.5598997,0.27140737,0.42462832,0.26199904,0.6744568,0.2749793,0.30300063,0.2833753,0.7956666,0.26004282,0.18532261,0.25571966,0.55883527,0.5533881,0.44382066,0.54456866,0.68969905,0.69957155,0.30894062,0.66078615,0.82208365,0.8892798,0.2635381,0.8628055
